0 0 2 0 0 0 0 0 0 0 2000 2000 0 0 0 0 562.972 -130 0 0.02 10.6824
0 0.1 0 0 0 0 0 0 0 0 1069 1069 0 0 0 0 -185 -540 0 16 959.5
0.0344828 0.127586 0 0 0 0 0 0 0 1 1101.1 1101.1 0 0 0 0 -159.208 -525.862 0 17.3793 957.155
0.0689655 0.155172 0 0 0 0 0 0 0 2 1133.21 1133.21 0 0 0 0 -133.416 -511.724 0 18.7586 954.81
0.103448 0.182759 0 0 0 0 0 0 0 3 1165.31 1165.31 0 0 0 0 -107.624 -497.586 0 20.1379 952.466
0.137931 0.210345 0 0 0 0 0 0 0 0 1197.41 1197.41 0 0 0 0 -81.8315 -483.448 0 21.5172 950.121
0.172414 0.237931 0 0 0 0 0 0 0 1 1229.52 1229.52 0 0 0 0 -56.0393 -469.31 0 22.8966 947.776
0.206897 0.265517 0 0 0 0 0 0 0 2 1261.62 1261.62 0 0 0 0 -30.2472 -455.172 0 24.2759 945.431
0.241379 0.293103 0 0 0 0 0 0 0 3 1293.72 1293.72 0 0 0 0 -4.45505 -441.034 0 25.6552 943.086
0.275862 0.32069 0 0 0 0 0 0 0 0 1325.83 1325.83 0 0 0 0 21.3371 -426.897 0 27.0345 940.741
0.310345 0.348276 0 0 0 0 0 0 0 1 1357.93 1357.93 0 0 0 0 47.1292 -412.759 0 28.4138 938.397
0.344828 0.375862 0 0 0 0 0 0 0 2 1390.03 1390.03 0 0 0 0 72.9214 -398.621 0 29.7931 936.052
0.37931 0.403448 0 0 0 0 0 0 0 3 1422.14 1422.14 0 0 0 0 98.7135 -384.483 0 31.1724 933.707
0.413793 0.431034 0 0 0 0 0 0 0 0 1454.24 1454.24 0 0 0 0 124.506 -370.345 0 32.5517 931.362
0.448276 0.458621 0 0 0 0 0 0 0 1 1486.34 1486.34 0 0 0 0 150.298 -356.207 0 33.931 929.017
0.482759 0.486207 0 0 0 0 0 0 0 2 1518.45 1518.45 0 0 0 0 176.09 -342.069 0 35.3103 926.672
0.517241 0.513793 0 0 0 0 0 0 0 3 1550.55 1550.55 0 0 0 0 201.882 -327.931 0 36.6897 924.328
0.551724 0.541379 0 0 0 0 0 0 0 0 1582.66 1582.66 0 0 0 0 227.674 -313.793 0 38.069 921.983
0.586207 0.568965 0 0 0 0 0 0 0 1 1614.76 1614.76 0 0 0 0 253.466 -299.655 0 39.4483 919.638
0.62069 0.596552 0 0 0 0 0 0 0 2 1646.86 1646.86 0 0 0 0 279.258 -285.517 0 40.8276 917.293
0.655172 0.624138 0 0 0 0 0 0 0 3 1678.97 1678.97 0 0 0 0 305.051 -271.379 0 42.2069 914.948
0.689655 0.651724 0 0 0 0 0 0 0 0 1711.07 1711.07 0 0 0 0 330.843 -257.241 0 43.5862 912.603
0.724138 0.67931 0 0 0 0 0 0 0 1 1743.17 1743.17 0 0 0 0 356.635 -243.103 0 44.9655 910.259
0.758621 0.706897 0 0 0 0 0 0 0 2 1775.28 1775.28 0 0 0 0 382.427 -228.966 0 46.3448 907.914
0.793103 0.734483 0 0 0 0 0 0 0 3 1807.38 1807.38 0 0 0 0 408.219 -214.828 0 47.7241 905.569
0.827586 0.762069 0 0 0 0 0 0 0 0 1839.48 1839.48 0 0 0 0 434.011 -200.69 0 49.1034 903.224
0.862069 0.789655 0 0 0 0 0 0 0 1 1871.59 1871.59 0 0 0 0 459.803 -186.552 0 50.4828 900.879
0.896552 0.817241 0 0 0 0 0 0 0 2 1903.69 1903.69 0 0 0 0 485.596 -172.414 0 51.8621 898.534
0.931035 0.844828 0 0 0 0 0 0 0 3 1935.79 1935.79 0 0 0 0 511.388 -158.276 0 53.2414 896.19
0.965517 0.872414 0 0 0 0 0 0 0 0 1967.9 1967.9 0 0 0 0 537.18 -144.138 0 54.6207 893.845
1 0.9 0 0 0 0 0 0 0 3 2000 2000 0 0 0 0 562.972 -130 0 56 891.5
