0 0.1 0 0 0 0 0 0 0 0 1495.36 1588.82 0 0 0 0 330.379 -363.833 0 16 956.5
0.1 0.3 0 0 0 0 0 0 0 0 1495.36 1588.82 0 0 0 0 431.206 -376.679 0 20 939.5
0.2 0.5 0 0 0 0 0 0 0 0 1495.36 1588.82 0 0 0 0 532.033 -389.525 0 24 922.5
0.3 0.7 0 0 0 0 0 0 0 0 1495.36 1588.82 0 0 0 0 632.86 -402.371 0 28 905.5
0.4 0.9 0 0 0 0 0 0 0 0 1495.36 1588.82 0 0 0 0 733.687 -415.217 0 32 888.5
0.41 0.9 0 0 0 0 0 0 0 1 1495.36 1588.82 0 0 0 0 623.687 -327.217 0 32.4 888.5
0.47 0.7 0 0 0 0 0 0 0 1 1495.36 1588.82 0 0 0 0 623.687 -288.717 0 34.8 905.5
0.53 0.5 0 0 0 0 0 0 0 1 1495.36 1588.82 0 0 0 0 623.687 -250.217 0 37.2 922.5
0.59 0.3 0 0 0 0 0 0 0 1 1495.36 1588.82 0 0 0 0 623.687 -211.717 0 39.6 939.5
0.65 0.105882 0 0 0 0 0 0 0 1 1495.36 1588.82 0 0 0 0 623.687 -173.217 0 42 956.5
0.85 0.835294 0 0 0 0 0 0 0 2 1495.36 1588.82 0 0 0 0 1168.25 z-747.679 0 42.4 888.5
0.9 0.741176 0 0 0 0 0 0 0 2 1495.36 1588.82 0 0 0 0 939.858 -612.313 0 45.3 905.5
0.925 0.658823 0 0 0 0 0 0 0 2 1495.36 1588.82 0 0 0 0 711.468 -476.948 0 48.2 922.5
0.975 0.564706 0 0 0 0 0 0 0 2 1495.36 1588.82 0 0 0 0 483.077 -341.582 0 51.1 939.5
1.025 0.494118 0 0 0 0 0 0 0 2 1495.36 1588.82 0 0 0 0 254.687 -206.217 0 54 956.5
1.3 0.358824 0 0 0 0 0 0 0 2 1495.36 1588.82 0 0 0 0 254.687 -206.217 0 68 934.5
