0 0.1 0 0 0 0 0 0 0 0 1200 1200 0 0 0 -0.3 0 -422 0 16 956.5
0.0344828 0.127586 0 0 0 0 0 0 0 0 1200 1200 0 0 0 -0.289655 -10.3448 -420.207 0 17.3793 954.155
0.0689655 0.155172 0 0 0 0 0 0 0 0 1200 1200 0 0 0 -0.27931 -20.6897 -418.414 0 18.7586 951.81
0.103448 0.182759 0 0 0 0 0 0 0 0 1200 1200 0 0 0 -0.268966 -31.0345 -416.621 0 20.1379 949.466
0.137931 0.210345 0 0 0 0 0 0 0 0 1200 1200 0 0 0 -0.258621 -41.3793 -414.828 0 21.5172 947.121
0.172414 0.237931 0 0 0 0 0 0 0 0 1200 1200 0 0 0 -0.248276 -51.7241 -413.034 0 22.8966 944.776
0.206897 0.265517 0 0 0 0 0 0 0 1 1200 1200 0 0 0 -0.237931 -62.069 -411.241 0 24.2759 942.431
0.241379 0.293103 0 0 0 0 0 0 0 1 1200 1200 0 0 0 -0.227586 -72.4138 -409.448 0 25.6552 940.086
0.275862 0.32069 0 0 0 0 0 0 0 1 1200 1200 0 0 0 -0.217241 -82.7586 -407.655 0 27.0345 937.741
0.310345 0.348276 0 0 0 0 0 0 0 1 1200 1200 0 0 0 -0.206897 -93.1034 -405.862 0 28.4138 935.397
0.344828 0.375862 0 0 0 0 0 0 0 1 1200 1200 0 0 0 -0.196552 -103.448 -404.069 0 29.7931 933.052
0.37931 0.403448 0 0 0 0 0 0 0 1 1200 1200 0 0 0 -0.186207 -113.793 -402.276 0 31.1724 930.707
0.413793 0.431034 0 0 0 0 0 0 0 2 1200 1200 0 0 0 -0.175862 -124.138 -400.483 0 32.5517 928.362
0.448276 0.458621 0 0 0 0 0 0 0 2 1200 1200 0 0 0 -0.165517 -134.483 -398.69 0 33.931 926.017
0.482759 0.486207 0 0 0 0 0 0 0 2 1200 1200 0 0 0 -0.155172 -144.828 -396.897 0 35.3103 923.672
0.517241 0.513793 0 0 0 0 0 0 0 2 1200 1200 0 0 0 -0.144828 -155.172 -395.103 0 36.6897 921.328
0.551724 0.541379 0 0 0 0 0 0 0 2 1200 1200 0 0 0 -0.134483 -165.517 -393.31 0 38.069 918.983
0.586207 0.568965 0 0 0 0 0 0 0 2 1200 1200 0 0 0 -0.124138 -175.862 -391.517 0 39.4483 916.638
0.62069 0.596552 0 0 0 0 0 0 0 3 1200 1200 0 0 0 -0.113793 -186.207 -389.724 0 40.8276 914.293
0.655172 0.624138 0 0 0 0 0 0 0 3 1200 1200 0 0 0 -0.103448 -196.552 -387.931 0 42.2069 911.948
0.689655 0.651724 0 0 0 0 0 0 0 3 1200 1200 0 0 0 -0.0931035 -206.897 -386.138 0 43.5862 909.603
0.724138 0.67931 0 0 0 0 0 0 0 3 1200 1200 0 0 0 -0.0827586 -217.241 -384.345 0 44.9655 907.259
0.758621 0.706897 0 0 0 0 0 0 0 3 1200 1200 0 0 0 -0.0724138 -227.586 -382.552 0 46.3448 904.914
0.793103 0.734483 0 0 0 0 0 0 0 3 1200 1200 0 0 0 -0.062069 -237.931 -380.759 0 47.7241 902.569
0.827586 0.762069 0 0 0 0 0 0 0 4 1200 1200 0 0 0 -0.0517242 -248.276 -378.966 0 49.1034 900.224
0.862069 0.789655 0 0 0 0 0 0 0 4 1200 1200 0 0 0 -0.0413793 -258.621 -377.172 0 50.4828 897.879
0.896552 0.817241 0 0 0 0 0 0 0 4 1200 1200 0 0 0 -0.0310345 -268.966 -375.379 0 51.8621 895.534
0.931035 0.844828 0 0 0 0 0 0 0 4 1200 1200 0 0 0 -0.0206896 -279.31 -373.586 0 53.2414 893.19
0.965517 0.872414 0 0 0 0 0 0 0 4 1200 1200 0 0 0 -0.0103448 -289.655 -371.793 0 54.6207 890.845
1 0.9 0 0 0 0 0 0 0 5 1200 1200 0 0 0 0 -300 -370 0 56 888.5
