0 0.1 0 0 0 0 0 0 0 5 1200 1200 0 0 0 0 -300 -370 0 16 956.5
0.0368421 0.142105 0 0 0 0 0 0 0 4 1200 1200 0 0 0 -0.0157895 -284.211 -378 0 17.4737 952.921
0.0736842 0.184211 0 0 0 0 0 0 0 4 1200 1200 0 0 0 -0.031579 -268.421 -386 0 18.9474 949.342
0.110526 0.226316 0 0 0 0 0 0 0 4 1200 1200 0 0 0 -0.0473684 -252.632 -394 0 20.4211 945.763
0.147368 0.268421 0 0 0 0 0 0 0 3 1200 1200 0 0 0 -0.0631579 -236.842 -402 0 21.8947 942.184
0.184211 0.310526 0 0 0 0 0 0 0 3 1200 1200 0 0 0 -0.0789474 -221.053 -410 0 23.3684 938.605
0.221053 0.352632 0 0 0 0 0 0 0 3 1200 1200 0 0 0 -0.0947368 -205.263 -418 0 24.8421 935.026
0.257895 0.394737 0 0 0 0 0 0 0 3 1200 1200 0 0 0 -0.110526 -189.474 -426 0 26.3158 931.447
0.294737 0.436842 0 0 0 0 0 0 0 2 1200 1200 0 0 0 -0.126316 -173.684 -434 0 27.7895 927.868
0.331579 0.478947 0 0 0 0 0 0 0 2 1200 1200 0 0 0 -0.142105 -157.895 -442 0 29.2632 924.289
0.368421 0.521053 0 0 0 0 0 0 0 2 1200 1200 0 0 0 -0.157895 -142.105 -450 0 30.7368 920.711
0.405263 0.563158 0 0 0 0 0 0 0 2 1200 1200 0 0 0 -0.173684 -126.316 -458 0 32.2105 917.132
0.442105 0.605263 0 0 0 0 0 0 0 1 1200 1200 0 0 0 -0.189474 -110.526 -466 0 33.6842 913.553
0.478947 0.647368 0 0 0 0 0 0 0 1 1200 1200 0 0 0 -0.205263 -94.7368 -474 0 35.1579 909.974
0.515789 0.689474 0 0 0 0 0 0 0 1 1200 1200 0 0 0 -0.221053 -78.9474 -482 0 36.6316 906.395
0.552632 0.731579 0 0 0 0 0 0 0 1 1200 1200 0 0 0 -0.236842 -63.1579 -490 0 38.1053 902.816
0.589474 0.773684 0 0 0 0 0 0 0 0 1200 1200 0 0 0 -0.252632 -47.3684 -498 0 39.5789 899.237
0.626316 0.815789 0 0 0 0 0 0 0 0 1200 1200 0 0 0 -0.268421 -31.5789 -506 0 41.0526 895.658
0.663158 0.857895 0 0 0 0 0 0 0 0 1200 1200 0 0 0 -0.284211 -15.7895 -514 0 42.5263 892.079
0.7 0.9 0 0 0 0 0 0 0 0 1200 1200 0 0 0 -0.3 0 -522 0 44 888.5
