0 0.1 0 0 0 0 0 0 0 0 1529.78 1354.59 0 0 0 0 -290 -548.367 0 16 956.5
0.0666667 0.177778 0 0 0 0 0 0 0 1 1529.78 1354.59 0 0 0 0 -231.399 -511.704 0 18.6667 949.889
0.133333 0.255556 0 0 0 0 0 0 0 2 1529.78 1354.59 0 0 0 0 -172.798 -475.041 0 21.3333 943.278
0.2 0.333333 0 0 0 0 0 0 0 3 1529.78 1354.59 0 0 0 0 -114.196 -438.378 0 24 936.667
0.266667 0.411111 0 0 0 0 0 0 0 2 1529.78 1354.59 0 0 0 0 -55.5951 -401.715 0 26.6667 930.056
0.333333 0.488889 0 0 0 0 0 0 0 1 1529.78 1354.59 0 0 0 0 3.00613 -365.052 0 29.3333 923.444
0.4 0.566667 0 0 0 0 0 0 0 0 1529.78 1354.59 0 0 0 0 61.6074 -328.389 0 32 916.833
0.466667 0.644444 0 0 0 0 0 0 0 1 1529.78 1354.59 0 0 0 0 120.209 -291.726 0 34.6667 910.222
0.533333 0.722222 0 0 0 0 0 0 0 2 1529.78 1354.59 0 0 0 0 178.81 -255.063 0 37.3333 903.611
0.6 0.8 0 0 0 0 0 0 0 3 1069.4 1069.4 0 0 0 0 257.411 -292 0 40 897
